428	0,0269130677940529
426	0,147078010193126
425	0,269506262669497
424	0,336262476333525
422	0,407320659792557
420	0,537705543790037
418	0,658705335792826
417	0,683830455783916
415	0,747594090799664
413	0,798601637743711
411	0,806395697492269
409	0,862076354182642
407	0,975628138602235
405	1,08022984467636
403	1,09828430774273
401	1,12424377473573
399	1,17143144717192
397	1,17869231887398
395	1,20010682493603
393	1,25596941404925
391	1,27172970810970
389	1,27481035628477
387	1,36748060307055
386	1,39375439468317
384	1,40611454631279
382	1,40729926555565
380	1,43175953168234
378	1,46842545182394
376	1,46979129993714
374	1,49371749153263
372	1,49978658269360
370	1,53049156226051
368	1,56796669981105
366	1,57867875085028
364	1,59797111999826
362	1,61474821392429
360	1,63137140721787
358	1,63430193220938
356	1,69959748840413
354	1,74627901083222
352	1,74824243364602
350	1,78016250015801
348	1,81476601434138
346	1,85318870754917
344	1,87358470798491
342	1,87602614114045
340	1,92353334360557
338	1,93919783377152
336	1,94685000373255
334	1,95060275102002
332	1,95068066025040
330	2,01342702852798
328	2,01640082030703
326	2,02818392399981
324	2,03548798475644
322	2,04853300436495
320	2,06450996930990
318	2,06883980736782
316	2,10727420308238
314	2,12538324299326
312	2,13673079115222
310	2,16206642432436
308	2,16978738328611
306	2,17192479508611
304	2,19969828902666
302	2,22294326274353
300	2,23856989604997
298	2,24395832041715
296	2,24920390010277
294	2,27062761433832
292	2,27145015045238
290	2,31485719388021
288	2,32077302689714
286	2,34227377202074
284	2,37743865282827
282	2,37803819967210
280	2,39871048022737
278	2,40701932350262
276	2,40747249255141
274	2,41315959107872
272	2,44281082803050
270	2,45219089016046
268	2,45372707409351
266	2,47543710894672
264	2,48101645449678
262	2,48791848010009
260	2,48838760855020
258	2,48863030623137
256	2,49446168045068
254	2,49763335447505
252	2,50733193755475
250	2,51930341951595
248	2,55588592051467
246	2,57324575828291
244	2,57529345802654
242	2,58352816432902
240	2,58438078164947
238	2,59749025161842
236	2,59880974933330
234	2,60218821471715
232	2,60627306064513
230	2,62100420442074
228	2,62142893530608
226	2,62735013865903
224	2,64282812940043
222	2,65257702616815
220	2,65704460371471
218	2,65793414037505
216	2,66110144545333
214	2,67047115521189
212	2,69110761647542
210	2,72093824446407
208	2,77101098178298
206	2,78978853282265
204	2,80759537941012
202	2,82191971869366
200	2,83990272066052
198	2,84687124732651
196	2,86779963220428
194	2,87261544182838
192	2,87966245126357
190	2,88392064825386
188	2,88557559288312
186	2,89237387709511
184	2,89800299771770
182	2,90124984988484
180	2,91425278940338
178	2,93493311595649
176	2,95000775205796
174	2,95593200944375
172	2,97288896725372
170	2,97451763375410
168	3,01554767907341
166	3,06949743827573
164	3,08658076721045
162	3,09513940919529
160	3,12966453992520
158	3,13126968827872
156	3,15513379796620
154	3,17566779832208
152	3,21059048552652
150	3,24322281231986
148	3,25436739064443
146	3,26355486275159
144	3,28423715821917
142	3,35857192412661
140	3,37548965640560
138	3,42992047080998
136	3,43993959960836
134	3,44416941679302
132	3,51855769885452
130	3,54757449570628
128	3,58768662809157
126	3,64621857456550
124	3,67642922561370
122	3,71749292985217
120	3,73751247924025
118	3,78817082646669
116	3,80530014847312
115	3,89553418742348
113	4,00804471782888
111	4,08542412969963
109	4,17669094471348
107	4,20416311890754
105	4,21218554456323
103	4,25050818143254
101	4,33145258319459
99	4,36206080110838
97	4,47247534144760
95	4,55112369119631
93	4,55875224243780
91	4,65313968947200
89	4,72920316333044
87	4,74058754458833
85	4,74252524579622
83	4,81439690732482
81	4,83029611266394
79	4,85022792936081
77	4,87136276373442
75	4,93779342205741
73	5,07844124550283
71	5,08510732101542
69	5,13848926035771
67	5,14904347612953
65	5,29658546285343
63	5,44549197941511
61	5,54217316216044
59	5,61931761164577
57	5,99720816241817
55	6,02903659352214
53	6,06590643921549
51	6,34137689022225
49	6,35749008946425
47	6,51107355771707
45	6,60977776211759
43	6,71216520235428
41	6,72515056368832
39	6,77948836321781
37	6,92910842322977
35	7,02931878559967
33	7,07607956665823
31	7,30486752854168
29	7,34524726821655
27	7,63836676081490
25	7,78700739420395
23	7,80033838139656
21	7,82506938822530
19	7,89728347430163
17	8,24158946067153
15	8,44907597338120
13	8,59020239170751
11	9,08449928274105
9	9,12029224677388
7	9,55240197283830
6	9,64467532644427
5	10,3515056340915
4	11,5168281837141
3	12,1868617041589
2	22,9362851280236
1	28,1886717335552
